Left Image Set;Right Image Set;Stimulus;Item;model_id;Response;Correct response;Correct
MC_p06_4_vertical_left.png;MC_p06_4_vertical_right.png;stim_p06_4_2_vertical.png;6;Claude;Set B;B;1
MC_p06_4_vertical_left.png;MC_p06_4_vertical_right.png;stim_p06_4_3_vertical.png;6;Claude;Set B;Neither;0
MC_p06_5_horizontal_left.png;MC_p06_5_horizontal_right.png;stim_p06_5_1_horizontal.png;6;Claude;Set B;A;0
MC_p06_5_horizontal_left.png;MC_p06_5_horizontal_right.png;stim_p06_5_2_horizontal.png;6;Claude;Set B;B;1
MC_p06_5_horizontal_left.png;MC_p06_5_horizontal_right.png;stim_p06_5_3_horizontal.png;6;Claude;Set B;Neither;0
MC_p06_5_none_left.png;MC_p06_5_none_right.png;stim_p06_5_1_none.png;6;Claude;Set B;Neither;0
MC_p06_5_vertical_left.png;MC_p06_5_vertical_right.png;stim_p06_5_2_vertical.png;6;Claude;Set B;B;1
MC_p06_5_vertical_left.png;MC_p06_5_vertical_right.png;stim_p06_5_3_vertical.png;6;Claude;Set B;Neither;0
MC_p06_6_horizontal_left.png;MC_p06_6_horizontal_right.png;stim_p06_6_1_horizontal.png;6;Claude;Set B;A;0
MC_p06_6_horizontal_left.png;MC_p06_6_horizontal_right.png;stim_p06_6_2_horizontal.png;6;Claude;Set B;B;1
MC_p06_6_horizontal_left.png;MC_p06_6_horizontal_right.png;stim_p06_6_3_horizontal.png;6;Claude;Set B;Neither;0
MC_p06_6_none_left.png;MC_p06_6_none_right.png;stim_p06_6_1_none.png;6;Claude;Set B;A;0
MC_p06_6_none_left.png;MC_p06_6_none_right.png;stim_p06_6_2_none.png;6;Claude;Set B;B;1
MC_p06_6_none_left.png;MC_p06_6_none_right.png;stim_p06_6_3_none.png;6;Claude;Set B;Neither;0
MC_p06_6_vertical_left.png;MC_p06_6_vertical_right.png;stim_p06_6_1_vertical.png;6;Claude;Set B;Neither;0
MC_p06_7_horizontal_left.png;MC_p06_7_horizontal_right.png;stim_p06_7_2_horizontal.png;6;Claude;Set B;Neither;0
MC_p06_7_none_left.png;MC_p06_7_none_right.png;stim_p06_7_1_none.png;6;Claude;Set B;B;1
MC_p06_7_none_left.png;MC_p06_7_none_right.png;stim_p06_7_2_none.png;6;Claude;Set B;Neither;0
MC_p06_7_vertical_left.png;MC_p06_7_vertical_right.png;stim_p06_7_1_vertical.png;6;Claude;Set B;Neither;0
MC_p06_8_horizontal_left.png;MC_p06_8_horizontal_right.png;stim_p06_8_1_horizontal.png;6;Claude;Set B;B;1
MC_p06_8_horizontal_left.png;MC_p06_8_horizontal_right.png;stim_p06_8_3_horizontal.png;6;Claude;Set B;Neither;0
MC_p07_1_horizontal_left.png;MC_p07_1_horizontal_right.png;stim_p07_1_2_horizontal.png;7;Claude;Set B;B;1
MC_p07_1_horizontal_left.png;MC_p07_1_horizontal_right.png;stim_p07_1_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_1_none_left.png;MC_p07_1_none_right.png;stim_p07_1_2_none.png;7;Claude;Set B;B;1
MC_p07_1_none_left.png;MC_p07_1_none_right.png;stim_p07_1_3_none.png;7;Claude;Set B;Neither;0
MC_p07_1_vertical_left.png;MC_p07_1_vertical_right.png;stim_p07_1_2_vertical.png;7;Claude;Set B;B;1
MC_p07_1_vertical_left.png;MC_p07_1_vertical_right.png;stim_p07_1_3_vertical.png;7;Claude;Set B;Neither;0
MC_p07_2_horizontal_left.png;MC_p07_2_horizontal_right.png;stim_p07_2_2_horizontal.png;7;Claude;Set B;B;1
MC_p07_2_horizontal_left.png;MC_p07_2_horizontal_right.png;stim_p07_2_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_2_none_left.png;MC_p07_2_none_right.png;stim_p07_2_2_none.png;7;Claude;Set B;Neither;0
MC_p07_3_horizontal_left.png;MC_p07_3_horizontal_right.png;stim_p07_3_2_horizontal.png;7;Claude;Set B;B;1
MC_p07_3_horizontal_left.png;MC_p07_3_horizontal_right.png;stim_p07_3_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_3_none_left.png;MC_p07_3_none_right.png;stim_p07_3_2_none.png;7;Claude;Set B;B;1
MC_p07_3_none_left.png;MC_p07_3_none_right.png;stim_p07_3_3_none.png;7;Claude;Set B;Neither;0
MC_p07_3_vertical_left.png;MC_p07_3_vertical_right.png;stim_p07_3_1_vertical.png;7;Claude;Set B;A;0
MC_p07_3_vertical_left.png;MC_p07_3_vertical_right.png;stim_p07_3_2_vertical.png;7;Claude;Set B;B;1
MC_p07_3_vertical_left.png;MC_p07_3_vertical_right.png;stim_p07_3_3_vertical.png;7;Claude;Set B;Neither;0
MC_p07_4_horizontal_left.png;MC_p07_4_horizontal_right.png;stim_p07_4_1_horizontal.png;7;Claude;Set B;A;0
MC_p07_4_horizontal_left.png;MC_p07_4_horizontal_right.png;stim_p07_4_2_horizontal.png;7;Claude;Set B;B;1
MC_p07_4_horizontal_left.png;MC_p07_4_horizontal_right.png;stim_p07_4_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_4_none_left.png;MC_p07_4_none_right.png;stim_p07_4_2_none.png;7;Claude;Set B;B;1
MC_p07_4_none_left.png;MC_p07_4_none_right.png;stim_p07_4_3_none.png;7;Claude;Set B;Neither;0
MC_p07_4_vertical_left.png;MC_p07_4_vertical_right.png;stim_p07_4_1_vertical.png;7;Claude;Set B;A;0
MC_p07_4_vertical_left.png;MC_p07_4_vertical_right.png;stim_p07_4_2_vertical.png;7;Claude;Set B;B;1
MC_p07_4_vertical_left.png;MC_p07_4_vertical_right.png;stim_p07_4_3_vertical.png;7;Claude;Set B;Neither;0
MC_p07_5_horizontal_left.png;MC_p07_5_horizontal_right.png;stim_p07_5_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_5_none_left.png;MC_p07_5_none_right.png;stim_p07_5_2_none.png;7;Claude;Set B;Neither;0
MC_p07_5_vertical_left.png;MC_p07_5_vertical_right.png;stim_p07_5_2_vertical.png;7;Claude;Set B;B;1
MC_p07_5_vertical_left.png;MC_p07_5_vertical_right.png;stim_p07_5_3_vertical.png;7;Claude;Set B;Neither;0
MC_p07_6_horizontal_left.png;MC_p07_6_horizontal_right.png;stim_p07_6_1_horizontal.png;7;Claude;Set B;A;0
MC_p07_6_horizontal_left.png;MC_p07_6_horizontal_right.png;stim_p07_6_2_horizontal.png;7;Claude;Set B;B;1
MC_p07_6_horizontal_left.png;MC_p07_6_horizontal_right.png;stim_p07_6_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_6_none_left.png;MC_p07_6_none_right.png;stim_p07_6_3_none.png;7;Claude;Set B;Neither;0
MC_p07_6_vertical_left.png;MC_p07_6_vertical_right.png;stim_p07_6_2_vertical.png;7;Claude;Set B;Neither;0
MC_p07_7_horizontal_left.png;MC_p07_7_horizontal_right.png;stim_p07_7_1_horizontal.png;7;Claude;Set B;B;1
MC_p07_7_horizontal_left.png;MC_p07_7_horizontal_right.png;stim_p07_7_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_7_none_left.png;MC_p07_7_none_right.png;stim_p07_7_2_none.png;7;Claude;Set B;B;1
MC_p07_7_none_left.png;MC_p07_7_none_right.png;stim_p07_7_3_none.png;7;Claude;Set B;Neither;0
MC_p07_7_vertical_left.png;MC_p07_7_vertical_right.png;stim_p07_7_2_vertical.png;7;Claude;Set B;B;1
MC_p07_7_vertical_left.png;MC_p07_7_vertical_right.png;stim_p07_7_3_vertical.png;7;Claude;Set B;Neither;0
MC_p07_8_horizontal_left.png;MC_p07_8_horizontal_right.png;stim_p07_8_1_horizontal.png;7;Claude;Set B;A;0
MC_p07_8_horizontal_left.png;MC_p07_8_horizontal_right.png;stim_p07_8_2_horizontal.png;7;Claude;Set B;B;1
MC_p07_8_horizontal_left.png;MC_p07_8_horizontal_right.png;stim_p07_8_3_horizontal.png;7;Claude;Set B;Neither;0
MC_p07_8_none_left.png;MC_p07_8_none_right.png;stim_p07_8_1_none.png;7;Claude;Set B;B;1
MC_p07_8_none_left.png;MC_p07_8_none_right.png;stim_p07_8_2_none.png;7;Claude;Set B;Neither;0
MC_p07_8_vertical_left.png;MC_p07_8_vertical_right.png;stim_p07_8_1_vertical.png;7;Claude;Set B;A;0
MC_p07_8_vertical_left.png;MC_p07_8_vertical_right.png;stim_p07_8_2_vertical.png;7;Claude;Set B;B;1
MC_p07_8_vertical_left.png;MC_p07_8_vertical_right.png;stim_p07_8_3_vertical.png;7;Claude;Set B;Neither;0
MC_p08_1_horizontal_left.png;MC_p08_1_horizontal_right.png;stim_p08_1_1_horizontal.png;8;Claude;Set B;A;0
MC_p08_1_horizontal_left.png;MC_p08_1_horizontal_right.png;stim_p08_1_2_horizontal.png;8;Claude;Set B;B;1
MC_p08_1_horizontal_left.png;MC_p08_1_horizontal_right.png;stim_p08_1_3_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_1_none_left.png;MC_p08_1_none_right.png;stim_p08_1_1_none.png;8;Claude;Set B;B;1
MC_p08_1_none_left.png;MC_p08_1_none_right.png;stim_p08_1_3_none.png;8;Claude;Set B;Neither;0
MC_p08_1_vertical_left.png;MC_p08_1_vertical_right.png;stim_p08_1_1_vertical.png;8;Claude;Set B;A;0
MC_p08_1_vertical_left.png;MC_p08_1_vertical_right.png;stim_p08_1_2_vertical.png;8;Claude;Set B;B;1
MC_p08_1_vertical_left.png;MC_p08_1_vertical_right.png;stim_p08_1_3_vertical.png;8;Claude;Set B;Neither;0
MC_p08_2_horizontal_left.png;MC_p08_2_horizontal_right.png;stim_p08_2_1_horizontal.png;8;Claude;Set B;A;0
MC_p08_2_horizontal_left.png;MC_p08_2_horizontal_right.png;stim_p08_2_2_horizontal.png;8;Claude;Set B;B;1
MC_p08_2_horizontal_left.png;MC_p08_2_horizontal_right.png;stim_p08_2_3_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_2_none_left.png;MC_p08_2_none_right.png;stim_p08_2_1_none.png;8;Claude;Set B;A;0
MC_p08_2_none_left.png;MC_p08_2_none_right.png;stim_p08_2_2_none.png;8;Claude;Set B;B;1
MC_p08_2_none_left.png;MC_p08_2_none_right.png;stim_p08_2_3_none.png;8;Claude;Set B;Neither;0
MC_p08_2_vertical_left.png;MC_p08_2_vertical_right.png;stim_p08_2_3_vertical.png;8;Claude;Set B;Neither;0
MC_p08_3_horizontal_left.png;MC_p08_3_horizontal_right.png;stim_p08_3_1_horizontal.png;8;Claude;Set B;A;0
MC_p08_3_horizontal_left.png;MC_p08_3_horizontal_right.png;stim_p08_3_2_horizontal.png;8;Claude;Set B;B;1
MC_p08_3_horizontal_left.png;MC_p08_3_horizontal_right.png;stim_p08_3_3_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_3_none_left.png;MC_p08_3_none_right.png;stim_p08_3_3_none.png;8;Claude;Set B;Neither;0
MC_p08_3_vertical_left.png;MC_p08_3_vertical_right.png;stim_p08_3_1_vertical.png;8;Claude;Set B;B;1
MC_p08_3_vertical_left.png;MC_p08_3_vertical_right.png;stim_p08_3_2_vertical.png;8;Claude;Set B;Neither;0
MC_p08_4_horizontal_left.png;MC_p08_4_horizontal_right.png;stim_p08_4_1_horizontal.png;8;Claude;Set B;A;0
MC_p08_4_horizontal_left.png;MC_p08_4_horizontal_right.png;stim_p08_4_2_horizontal.png;8;Claude;Set B;B;1
MC_p08_4_horizontal_left.png;MC_p08_4_horizontal_right.png;stim_p08_4_3_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_4_none_left.png;MC_p08_4_none_right.png;stim_p08_4_1_none.png;8;Claude;Set B;A;0
MC_p08_4_none_left.png;MC_p08_4_none_right.png;stim_p08_4_2_none.png;8;Claude;Set B;B;1
MC_p08_4_none_left.png;MC_p08_4_none_right.png;stim_p08_4_3_none.png;8;Claude;Set B;Neither;0
MC_p08_4_vertical_left.png;MC_p08_4_vertical_right.png;stim_p08_4_1_vertical.png;8;Claude;Set B;B;1
MC_p08_4_vertical_left.png;MC_p08_4_vertical_right.png;stim_p08_4_3_vertical.png;8;Claude;Set B;Neither;0
MC_p08_5_horizontal_left.png;MC_p08_5_horizontal_right.png;stim_p08_5_1_horizontal.png;8;Claude;Set B;B;1
MC_p08_5_horizontal_left.png;MC_p08_5_horizontal_right.png;stim_p08_5_2_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_5_none_left.png;MC_p08_5_none_right.png;stim_p08_5_1_none.png;8;Claude;Set B;A;0
MC_p08_5_none_left.png;MC_p08_5_none_right.png;stim_p08_5_2_none.png;8;Claude;Set B;B;1
MC_p08_5_none_left.png;MC_p08_5_none_right.png;stim_p08_5_3_none.png;8;Claude;Set B;Neither;0
MC_p08_5_vertical_left.png;MC_p08_5_vertical_right.png;stim_p08_5_1_vertical.png;8;Claude;Set B;A;0
MC_p08_5_vertical_left.png;MC_p08_5_vertical_right.png;stim_p08_5_2_vertical.png;8;Claude;Set B;B;1
MC_p08_5_vertical_left.png;MC_p08_5_vertical_right.png;stim_p08_5_3_vertical.png;8;Claude;Set B;Neither;0
MC_p08_6_horizontal_left.png;MC_p08_6_horizontal_right.png;stim_p08_6_1_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_6_none_left.png;MC_p08_6_none_right.png;stim_p08_6_1_none.png;8;Claude;Set B;B;1
MC_p08_6_none_left.png;MC_p08_6_none_right.png;stim_p08_6_3_none.png;8;Claude;Set B;Neither;0
MC_p08_6_vertical_left.png;MC_p08_6_vertical_right.png;stim_p08_6_1_vertical.png;8;Claude;Set B;B;1
MC_p08_6_vertical_left.png;MC_p08_6_vertical_right.png;stim_p08_6_3_vertical.png;8;Claude;Set B;Neither;0
MC_p08_7_horizontal_left.png;MC_p08_7_horizontal_right.png;stim_p08_7_1_horizontal.png;8;Claude;Set B;A;0
MC_p08_7_horizontal_left.png;MC_p08_7_horizontal_right.png;stim_p08_7_2_horizontal.png;8;Claude;Set B;B;1
MC_p08_7_horizontal_left.png;MC_p08_7_horizontal_right.png;stim_p08_7_3_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_7_none_left.png;MC_p08_7_none_right.png;stim_p08_7_1_none.png;8;Claude;Set B;A;0
MC_p08_7_none_left.png;MC_p08_7_none_right.png;stim_p08_7_2_none.png;8;Claude;Set B;B;1
MC_p08_7_none_left.png;MC_p08_7_none_right.png;stim_p08_7_3_none.png;8;Claude;Set B;Neither;0
MC_p08_7_vertical_left.png;MC_p08_7_vertical_right.png;stim_p08_7_1_vertical.png;8;Claude;Set B;A;0
MC_p08_7_vertical_left.png;MC_p08_7_vertical_right.png;stim_p08_7_2_vertical.png;8;Claude;Set B;B;1
MC_p08_7_vertical_left.png;MC_p08_7_vertical_right.png;stim_p08_7_3_vertical.png;8;Claude;Set B;Neither;0
MC_p08_8_horizontal_left.png;MC_p08_8_horizontal_right.png;stim_p08_8_1_horizontal.png;8;Claude;Set B;A;0
MC_p08_8_horizontal_left.png;MC_p08_8_horizontal_right.png;stim_p08_8_2_horizontal.png;8;Claude;Set B;B;1
MC_p08_8_horizontal_left.png;MC_p08_8_horizontal_right.png;stim_p08_8_3_horizontal.png;8;Claude;Set B;Neither;0
MC_p08_8_none_left.png;MC_p08_8_none_right.png;stim_p08_8_1_none.png;8;Claude;Set B;A;0
MC_p08_8_none_left.png;MC_p08_8_none_right.png;stim_p08_8_2_none.png;8;Claude;Set B;B;1
MC_p08_8_none_left.png;MC_p08_8_none_right.png;stim_p08_8_3_none.png;8;Claude;Set B;Neither;0
MC_p08_8_vertical_left.png;MC_p08_8_vertical_right.png;stim_p08_8_1_vertical.png;8;Claude;Set B;B;1
MC_p08_8_vertical_left.png;MC_p08_8_vertical_right.png;stim_p08_8_3_vertical.png;8;Claude;Set B;Neither;0
MC_p09_1_horizontal_left.png;MC_p09_1_horizontal_right.png;stim_p09_1_2_horizontal.png;9;Claude;Set B;B;1
MC_p09_1_horizontal_left.png;MC_p09_1_horizontal_right.png;stim_p09_1_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_1_none_left.png;MC_p09_1_none_right.png;stim_p09_1_2_none.png;9;Claude;Set B;B;1
MC_p09_1_none_left.png;MC_p09_1_none_right.png;stim_p09_1_3_none.png;9;Claude;Set B;Neither;0
MC_p09_1_vertical_left.png;MC_p09_1_vertical_right.png;stim_p09_1_1_vertical.png;9;Claude;Set B;A;0
MC_p09_1_vertical_left.png;MC_p09_1_vertical_right.png;stim_p09_1_2_vertical.png;9;Claude;Set B;B;1
MC_p09_1_vertical_left.png;MC_p09_1_vertical_right.png;stim_p09_1_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_2_horizontal_left.png;MC_p09_2_horizontal_right.png;stim_p09_2_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_2_none_left.png;MC_p09_2_none_right.png;stim_p09_2_3_none.png;9;Claude;Set B;Neither;0
MC_p09_2_vertical_left.png;MC_p09_2_vertical_right.png;stim_p09_2_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_3_horizontal_left.png;MC_p09_3_horizontal_right.png;stim_p09_3_2_horizontal.png;9;Claude;Set B;B;1
MC_p09_3_horizontal_left.png;MC_p09_3_horizontal_right.png;stim_p09_3_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_3_none_left.png;MC_p09_3_none_right.png;stim_p09_3_2_none.png;9;Claude;Set B;B;1
MC_p09_3_none_left.png;MC_p09_3_none_right.png;stim_p09_3_3_none.png;9;Claude;Set B;Neither;0
MC_p09_3_vertical_left.png;MC_p09_3_vertical_right.png;stim_p09_3_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_4_horizontal_left.png;MC_p09_4_horizontal_right.png;stim_p09_4_2_horizontal.png;9;Claude;Set B;B;1
MC_p09_4_horizontal_left.png;MC_p09_4_horizontal_right.png;stim_p09_4_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_4_none_left.png;MC_p09_4_none_right.png;stim_p09_4_2_none.png;9;Claude;Set B;B;1
MC_p09_4_none_left.png;MC_p09_4_none_right.png;stim_p09_4_3_none.png;9;Claude;Set B;Neither;0
MC_p09_4_vertical_left.png;MC_p09_4_vertical_right.png;stim_p09_4_2_vertical.png;9;Claude;Set B;B;1
MC_p09_4_vertical_left.png;MC_p09_4_vertical_right.png;stim_p09_4_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_5_horizontal_left.png;MC_p09_5_horizontal_right.png;stim_p09_5_3_horizontal.png;9;Claude;Set B;B;1
MC_p09_5_horizontal_left.png;MC_p09_5_horizontal_right.png;stim_p09_5_2_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_5_none_left.png;MC_p09_5_none_right.png;stim_p09_5_2_none.png;9;Claude;Set B;B;1
MC_p09_5_none_left.png;MC_p09_5_none_right.png;stim_p09_5_3_none.png;9;Claude;Set B;Neither;0
MC_p09_5_vertical_left.png;MC_p09_5_vertical_right.png;stim_p09_5_2_vertical.png;9;Claude;Set B;B;1
MC_p09_5_vertical_left.png;MC_p09_5_vertical_right.png;stim_p09_5_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_6_horizontal_left.png;MC_p09_6_horizontal_right.png;stim_p09_6_2_horizontal.png;9;Claude;Set B;B;1
MC_p09_6_horizontal_left.png;MC_p09_6_horizontal_right.png;stim_p09_6_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_6_none_left.png;MC_p09_6_none_right.png;stim_p09_6_2_none.png;9;Claude;Set B;B;1
MC_p09_6_none_left.png;MC_p09_6_none_right.png;stim_p09_6_3_none.png;9;Claude;Set B;Neither;0
MC_p09_6_vertical_left.png;MC_p09_6_vertical_right.png;stim_p09_6_2_vertical.png;9;Claude;Set B;B;1
MC_p09_6_vertical_left.png;MC_p09_6_vertical_right.png;stim_p09_6_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_7_horizontal_left.png;MC_p09_7_horizontal_right.png;stim_p09_7_2_horizontal.png;9;Claude;Set B;B;1
MC_p09_7_horizontal_left.png;MC_p09_7_horizontal_right.png;stim_p09_7_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_7_none_left.png;MC_p09_7_none_right.png;stim_p09_7_2_none.png;9;Claude;Set B;B;1
MC_p09_7_none_left.png;MC_p09_7_none_right.png;stim_p09_7_3_none.png;9;Claude;Set B;Neither;0
MC_p09_7_vertical_left.png;MC_p09_7_vertical_right.png;stim_p09_7_2_vertical.png;9;Claude;Set B;B;1
MC_p09_7_vertical_left.png;MC_p09_7_vertical_right.png;stim_p09_7_3_vertical.png;9;Claude;Set B;Neither;0
MC_p09_8_horizontal_left.png;MC_p09_8_horizontal_right.png;stim_p09_8_2_horizontal.png;9;Claude;Set B;B;1
MC_p09_8_horizontal_left.png;MC_p09_8_horizontal_right.png;stim_p09_8_3_horizontal.png;9;Claude;Set B;Neither;0
MC_p09_8_none_left.png;MC_p09_8_none_right.png;stim_p09_8_2_none.png;9;Claude;Set B;B;1
MC_p09_8_none_left.png;MC_p09_8_none_right.png;stim_p09_8_3_none.png;9;Claude;Set B;Neither;0
MC_p09_8_vertical_left.png;MC_p09_8_vertical_right.png;stim_p09_8_2_vertical.png;9;Claude;Set B;B;1
MC_p09_8_vertical_left.png;MC_p09_8_vertical_right.png;stim_p09_8_3_vertical.png;9;Claude;Set B;Neither;0
MC_p010_2_none_left.png;MC_p010_2_none_right.png;stim_p010_2_2_none.png;10;Gemini;Set B.;B;1
MC_p010_2_vertical_left.png;MC_p010_2_vertical_right.png;stim_p010_2_2_vertical.png;10;Gemini;Set B.;B;1
MC_p010_4_horizontal_left.png;MC_p010_4_horizontal_right.png;stim_p010_4_2_horizontal.png;10;Gemini;Set B.;B;1
MC_p010_4_none_left.png;MC_p010_4_none_right.png;stim_p010_4_2_none.png;10;Gemini;Set B.;B;1
MC_p010_4_vertical_left.png;MC_p010_4_vertical_right.png;stim_p010_4_2_vertical.png;10;Gemini;Set B.;B;1
MC_p023_1_horizontal_left.png;MC_p023_1_horizontal_right.png;stim_p023_1_1_horizontal.png;23;Gemini;Set B.;A;0
MC_p023_1_horizontal_left.png;MC_p023_1_horizontal_right.png;stim_p023_1_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_1_horizontal_left.png;MC_p023_1_horizontal_right.png;stim_p023_1_3_horizontal.png;23;Gemini;Set B.;Neither;0
MC_p023_1_none_left.png;MC_p023_1_none_right.png;stim_p023_1_1_none.png;23;Gemini;Set B.;A;0
MC_p023_1_none_left.png;MC_p023_1_none_right.png;stim_p023_1_2_none.png;23;Gemini;Set B.;B;1
MC_p023_1_none_left.png;MC_p023_1_none_right.png;stim_p023_1_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_1_vertical_left.png;MC_p023_1_vertical_right.png;stim_p023_1_1_vertical.png;23;Gemini;Set B.;A;0
MC_p023_1_vertical_left.png;MC_p023_1_vertical_right.png;stim_p023_1_2_vertical.png;23;Gemini;Set B.;B;1
MC_p023_1_vertical_left.png;MC_p023_1_vertical_right.png;stim_p023_1_3_vertical.png;23;Gemini;Set B.;Neither;0
MC_p023_2_horizontal_left.png;MC_p023_2_horizontal_right.png;stim_p023_2_3_horizontal.png;23;Gemini;Set B.;Neither;0
MC_p023_2_none_left.png;MC_p023_2_none_right.png;stim_p023_2_2_none.png;23;Gemini;Set B.;B;1
MC_p023_2_none_left.png;MC_p023_2_none_right.png;stim_p023_2_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_2_vertical_left.png;MC_p023_2_vertical_right.png;stim_p023_2_3_vertical.png;23;Gemini;Set B.;Neither;0
MC_p023_3_horizontal_left.png;MC_p023_3_horizontal_right.png;stim_p023_3_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_3_horizontal_left.png;MC_p023_3_horizontal_right.png;stim_p023_3_3_horizontal.png;23;Gemini;Set B.;Neither;0
MC_p023_3_none_left.png;MC_p023_3_none_right.png;stim_p023_3_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_4_horizontal_left.png;MC_p023_4_horizontal_right.png;stim_p023_4_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_4_horizontal_left.png;MC_p023_4_horizontal_right.png;stim_p023_4_3_horizontal.png;23;Gemini;Set B.;Neither;0
MC_p023_4_none_left.png;MC_p023_4_none_right.png;stim_p023_4_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_4_vertical_left.png;MC_p023_4_vertical_right.png;stim_p023_4_2_vertical.png;23;Gemini;Set B.;B;1
MC_p023_4_vertical_left.png;MC_p023_4_vertical_right.png;stim_p023_4_3_vertical.png;23;Gemini;Set B.;Neither;0
MC_p023_5_horizontal_left.png;MC_p023_5_horizontal_right.png;stim_p023_5_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_5_none_left.png;MC_p023_5_none_right.png;stim_p023_5_2_none.png;23;Gemini;Set B.;B;1
MC_p023_5_none_left.png;MC_p023_5_none_right.png;stim_p023_5_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_5_vertical_left.png;MC_p023_5_vertical_right.png;stim_p023_5_2_vertical.png;23;Gemini;Set B.;B;1
MC_p023_5_vertical_left.png;MC_p023_5_vertical_right.png;stim_p023_5_3_vertical.png;23;Gemini;Set B.;Neither;0
MC_p023_6_horizontal_left.png;MC_p023_6_horizontal_right.png;stim_p023_6_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_6_vertical_left.png;MC_p023_6_vertical_right.png;stim_p023_6_2_vertical.png;23;Gemini;Set B.;B;1
MC_p023_7_horizontal_left.png;MC_p023_7_horizontal_right.png;stim_p023_7_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_7_horizontal_left.png;MC_p023_7_horizontal_right.png;stim_p023_7_3_horizontal.png;23;Gemini;Set B.;Neither;0
MC_p023_7_none_left.png;MC_p023_7_none_right.png;stim_p023_7_2_none.png;23;Gemini;Set B.;B;1
MC_p023_7_none_left.png;MC_p023_7_none_right.png;stim_p023_7_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_7_vertical_left.png;MC_p023_7_vertical_right.png;stim_p023_7_1_vertical.png;23;Gemini;Set B.;A;0
MC_p023_7_vertical_left.png;MC_p023_7_vertical_right.png;stim_p023_7_3_vertical.png;23;Gemini;Set B.;Neither;0
MC_p023_8_horizontal_left.png;MC_p023_8_horizontal_right.png;stim_p023_8_2_horizontal.png;23;Gemini;Set B.;B;1
MC_p023_8_none_left.png;MC_p023_8_none_right.png;stim_p023_8_2_none.png;23;Gemini;Set B.;B;1
MC_p023_8_none_left.png;MC_p023_8_none_right.png;stim_p023_8_3_none.png;23;Gemini;Set B.;Neither;0
MC_p023_8_vertical_left.png;MC_p023_8_vertical_right.png;stim_p023_8_2_vertical.png;23;Gemini;Set B.;B;1
MC_p025_1_horizontal_left.png;MC_p025_1_horizontal_right.png;stim_p025_1_2_horizontal.png;25;Gemini;Set B.;B;1
MC_p025_1_horizontal_left.png;MC_p025_1_horizontal_right.png;stim_p025_1_3_horizontal.png;25;Gemini;Set B.;Neither;0
MC_p025_1_vertical_left.png;MC_p025_1_vertical_right.png;stim_p025_1_2_vertical.png;25;Gemini;Set B.;B;1
MC_p025_1_vertical_left.png;MC_p025_1_vertical_right.png;stim_p025_1_3_vertical.png;25;Gemini;Set B.;Neither;0
MC_p025_2_horizontal_left.png;MC_p025_2_horizontal_right.png;stim_p025_2_1_horizontal.png;25;Gemini;Set B.;A;0
MC_p025_2_horizontal_left.png;MC_p025_2_horizontal_right.png;stim_p025_2_2_horizontal.png;25;Gemini;Set B.;B;1
MC_p025_2_vertical_left.png;MC_p025_2_vertical_right.png;stim_p025_2_2_vertical.png;25;Gemini;Set B.;B;1
